2021-10-06 15:53:35.048; ImpedanceCheck; 0; 11; 500; 3.677; 
2021-10-06 15:54:35.688; Monitoring; 0; 11; 500; 3.684; 
2021-10-06 15:55:35.693; Monitoring; 0; 11; 500; 3.684; 
2021-10-06 15:56:36.448; Monitoring; 0; 11; 500; 3.684; 
2021-10-06 15:57:36.494; Monitoring; 0; 11; 500; 3.680; 
2021-10-06 15:58:37.261; Monitoring; 0; 11; 500; 3.680; 
2021-10-07 16:45:28.534; Test signal; 0; 35; 500; 3.701; 
2021-10-07 16:46:28.836; Monitoring; 0; 35; 500; 3.657; 
2021-10-13 13:55:59.070; Monitoring; 0; 35; 500; 3.663; 
2021-10-13 13:56:59.069; Monitoring; 0; 35; 500; 3.660; 
2021-10-13 13:57:59.130; Monitoring; 0; 35; 500; 3.661; 
2021-10-13 13:58:59.905; Monitoring; 0; 35; 500; 3.657; 
2021-10-13 14:00:00.666; Monitoring; 0; 35; 500; 3.657; 
2021-10-13 14:01:00.721; Monitoring; 0; 35; 500; 3.651; 
2021-10-13 14:02:01.493; Saving; 0; 35; 500; 3.654; 
2021-10-28 16:10:15.893; Monitoring; 0; 35; 500; 3.849; 
2021-10-28 16:11:15.901; Monitoring; 0; 35; 500; 3.845; 
2021-10-28 16:16:32.879; Monitoring; 0; 19; 500; 3.855; 
2021-10-28 16:17:44.634; Monitoring; 0; 19; 500; 3.846; 
2021-10-28 16:20:36.990; Monitoring; 0; 19; 500; 3.848; 
2021-10-28 16:21:37.054; Monitoring; 0; 19; 500; 3.825; 
2021-10-28 16:22:37.834; Saving; 0; 19; 500; 3.829; 
2021-10-28 16:25:48.542; ImpedanceCheck; 0; 19; 500; 3.849; 
2021-10-28 16:26:48.533; ImpedanceCheck; 0; 19; 500; 3.839; 
2021-10-28 16:27:48.539; ImpedanceCheck; 0; 19; 500; 3.838; 
2021-10-28 16:28:48.561; ImpedanceCheck; 0; 19; 500; 3.835; 
2021-10-28 16:48:42.391; ImpedanceCheck; 0; 19; 500; 3.845; 
2021-10-28 16:49:42.388; ImpedanceCheck; 0; 19; 500; 3.806; 
2021-10-28 16:50:42.375; ImpedanceCheck; 0; 19; 500; 3.799; 
2021-10-28 16:51:42.388; ImpedanceCheck; 0; 19; 500; 3.792; 
2021-10-28 17:19:54.436; ImpedanceCheck; 0; 19; 500; 3.809; 
2021-11-02 17:06:05.448; ImpedanceCheck; 0; 19; 500; 3.803; 
2021-11-02 17:08:06.767; ImpedanceCheck; 0; 19; 500; 3.801; 
2021-11-02 17:09:06.774; ImpedanceCheck; 0; 19; 500; 3.756; 
2021-11-02 17:10:06.792; ImpedanceCheck; 0; 19; 500; 3.753; 
2021-11-02 17:11:07.151; Monitoring; 0; 19; 500; 3.765; 
2021-11-02 17:12:07.923; Saving; 0; 19; 500; 3.766; 
2021-11-02 17:13:08.702; Saving; 0; 19; 500; 3.765; 
2021-11-16 11:19:55.883; Monitoring; 0; 35; 500; 3.732; 
2021-11-16 11:20:56.619; Monitoring; 0; 35; 500; 3.717; 
2021-11-16 11:22:53.921; Monitoring; 0; 35; 500; 3.746; 
2021-11-16 11:23:53.991; Saving; 0; 35; 500; 3.717; 
2021-11-16 11:24:54.761; Saving; 0; 35; 500; 3.720; 
2021-11-16 11:25:54.831; Monitoring; 0; 35; 500; 3.720; 
2021-11-16 11:26:54.840; Monitoring; 0; 35; 500; 3.713; 
2021-11-16 11:27:55.623; Monitoring; 0; 35; 500; 3.711; 
2021-11-16 11:28:56.379; Monitoring; 0; 35; 500; 3.717; 
2021-11-16 11:30:06.695; Test signal; 0; 35; 500; 3.733; 
2021-11-16 15:44:56.639; Monitoring; 0; 35; 500; 3.700; 
2021-11-16 15:45:56.737; Saving; 0; 35; 500; 3.691; 
2021-11-16 15:46:56.785; Saving; 0; 35; 500; 3.690; 
2021-11-16 15:47:57.520; Saving; 0; 35; 500; 3.687; 
2021-11-16 15:48:57.550; Saving; 0; 35; 500; 3.687; 
2021-11-16 15:49:57.555; Saving; 0; 35; 500; 3.684; 
2021-11-18 15:35:06.986; Monitoring; 0; 35; 500; 3.668; 
2021-11-18 15:36:07.018; Monitoring; 0; 35; 500; 3.657; 
2021-11-18 15:37:07.029; Monitoring; 0; 35; 500; 3.654; 
2021-11-18 15:38:07.791; Saving; 0; 35; 500; 3.654; 
2021-11-18 15:39:07.866; Monitoring; 0; 35; 500; 3.654; 
2021-11-18 15:40:08.626; Monitoring; 0; 35; 500; 3.651; 
2021-11-18 15:41:09.021; Monitoring; 0; 35; 500; 3.644; 
2021-11-29 14:26:33.513; Monitoring; 0; 35; 500; 3.690; 
2021-11-29 14:27:33.528; Monitoring; 0; 35; 500; 3.678; 
2021-11-29 14:28:34.278; Saving; 0; 35; 500; 3.677; 
2021-12-07 15:31:12.312; ImpedanceCheck; 0; 35; 500; 3.691; 
2021-12-07 15:32:12.332; ImpedanceCheck; 0; 35; 500; 3.625; 
2021-12-07 15:33:12.330; ImpedanceCheck; 0; 35; 500; 3.631; 
2021-12-08 15:09:24.915; ImpedanceCheck; 0; 19; 500; 3.684; 
2021-12-08 15:10:24.937; ImpedanceCheck; 0; 19; 500; 3.637; 
2021-12-08 15:11:24.947; ImpedanceCheck; 0; 19; 500; 3.632; 
2021-12-08 15:12:24.963; ImpedanceCheck; 0; 19; 500; 3.632; 
2021-12-08 15:13:25.743; Monitoring; 0; 19; 500; 3.654; 
2021-12-08 15:14:26.520; Saving; 0; 19; 500; 3.660; 
2022-01-24 10:07:48.654; Test signal; 0; 35; 500; 3.789; 
2022-01-24 10:13:41.499; Monitoring; 0; 35; 500; 3.770; 
2022-01-24 10:14:41.500; Monitoring; 0; 35; 500; 3.757; 
2022-01-24 10:24:05.276; Monitoring; 0; 35; 500; 3.759; 
2022-01-24 10:25:06.025; Monitoring; 0; 35; 500; 3.740; 
2022-01-24 10:26:06.116; Monitoring; 0; 35; 500; 3.736; 
2022-01-24 10:27:06.879; Saving; 0; 35; 500; 3.732; 
2022-01-24 10:28:06.935; Monitoring; 0; 35; 500; 3.733; 
2022-01-24 15:39:47.912; ImpedanceCheck; 0; 67; 500; 3.706; 
2022-01-24 15:40:47.935; ImpedanceCheck; 0; 67; 500; 3.588; 
2022-01-24 15:41:47.955; ImpedanceCheck; 0; 67; 500; 3.588; 
2022-01-24 15:42:48.075; Monitoring; 0; 67; 500; 3.661; 
2022-01-24 15:43:48.844; Monitoring; 0; 67; 500; 3.668; 
2022-01-24 15:44:48.891; Saving; 0; 67; 500; 3.664; 
2022-01-24 15:45:49.688; Monitoring; 0; 67; 500; 3.661; 
2022-01-24 15:46:49.696; Monitoring; 0; 67; 500; 3.667; 
2022-01-24 15:47:50.465; Saving; 0; 67; 500; 3.665; 
2022-01-24 16:13:40.224; Test signal; 0; 67; 500; 3.676; 
2022-01-24 16:14:40.289; Test signal; 0; 67; 500; 3.655; 
2022-03-01 10:23:22.562; Monitoring; 0; 34; 250; 3.767; 
2022-03-03 13:21:36.295; ImpedanceCheck; 0; 35; 500; 3.776; 
2022-03-03 13:22:36.316; ImpedanceCheck; 0; 35; 500; 3.684; 
2022-03-03 13:23:36.363; ImpedanceCheck; 0; 35; 500; 3.648; 
2022-03-03 13:27:29.390; ImpedanceCheck; 0; 35; 500; 3.752; 
2022-03-03 13:28:29.405; ImpedanceCheck; 0; 35; 500; 3.648; 
2022-03-03 13:29:29.432; ImpedanceCheck; 0; 35; 500; 3.634; 
2022-03-03 13:30:29.453; ImpedanceCheck; 0; 35; 500; 3.627; 
2022-03-03 13:31:29.465; ImpedanceCheck; 0; 35; 500; 3.621; 
2022-03-03 13:32:29.475; ImpedanceCheck; 0; 35; 500; 3.621; 
2022-03-03 13:33:29.940; Monitoring; 0; 35; 500; 3.700; 
